регион,район,город,тип,население,широта,долгота,расстояние
Ростовская область,Октябрьский,Залужный,п,320,47.7458333333333,40.5391666666667,54
Ростовская область,Белокалитвинский,Почтовый,х,72,47.9816666666667,40.8258333333333,86
Ростовская область,Родионово-Несветайский,Поповка,х,42,47.6644444444444,39.6669444444444,27
Ростовская область,Азовский,Красный Сад,п,2916,47.0986111111111,39.7291666666667,46
Ростовская область,Красносулинский,Ребриковка,с,155,47.9313888888889,39.8505555555556,48
Ростовская область,Куйбышевский,Русское,с,447,47.7444444444444,38.94,79
Краснодарский край,Кущёвский район,Александровка,с,25,46.6386111111111,39.7563888888889,95
Краснодарский край,Кущёвский район,Лопатина,х,120,46.6436111111111,39.6002777777778,97
Ростовская область,Родионово-Несветайский,Октябрьский,х,113,47.4483333333333,39.7847222222222,11
Краснодарский край,Кущёвский район,Глебовка,х,1426,46.6369444444444,39.9833333333333,95
Ростовская область,Каменский,Лесной,х,617,48.3163888888889,40.3211111111111,96
Ростовская область,Неклиновский,Горская Порада,с,224,47.5308333333333,39.2855555555556,48
Краснодарский край,Кущёвский район,Красная Слободка,х,83,46.7427777777778,39.925,83
Ростовская область,Город Зверево,Зверево,г,20984,48.0436111111111,40.1263888888889,62
Краснодарский край,Кущёвский район,Цукерова Балка,х,491,46.7694444444444,39.6597222222222,83
Ростовская область,Зерноградский,Болдиновка,х,395,46.6219444444444,40.2583333333333,100
Ростовская область,Родионово-Несветайский,Вишневка,х,1,47.6638888888889,39.5816666666667,31
Ростовская область,Азовский,Павловка,х,876,47.0219444444444,39.4447222222222,63
Ростовская область,Зерноградский,Ириновка,х,147,46.6291666666667,40.1736111111111,97
Ростовская область,Красносулинский,Гривенный,х,204,47.8380555555556,40.3413888888889,49
Ростовская область,Неклиновский,Курлацкий,х,645,47.3563888888889,39.0611111111111,66
Ростовская область,Неклиновский,Новостроенка,с,203,47.4452777777778,39.2158333333333,53
Ростовская область,Багаевский,Красный,х,2089,47.2038888888889,40.3505555555556,45
Ростовская область,Матвеево-Курганский,Иваново-Ясиновка,х,140,47.7047222222222,38.9841666666667,74
Краснодарский край,Кущёвский район,Степное,с,528,46.6508333333333,39.6769444444444,95
